#{"t_start": 1744321262.6129818, "env_id": "None"}
r,l,t
211.43958,321,16024.716907
162.62978,277,16025.840937
189.97974,287,16028.031616
418.4999,435,16029.758191
230.26952,378,16031.228328
419.72992,442,16032.894892
163.74985,260,16033.94888
76.690025,131,16034.517764
173.37985,272,16035.57062
419.5498,440,16038.281639
54.96003,99,16038.771631
419.53995,441,16040.472668
54.560028,99,16040.935935
416.50967,434,16042.633759
417.79984,435,16044.305547
396.57962,427,16046.956323
177.22969,297,16048.096989
98.49993,170,16048.824894
190.26978,288,16049.95162
385.46948,383,16051.480735
417.51965,433,16053.152725
51.380043,102,16053.679749
123.08997,211,16055.572833
114.33997,186,16056.339522
45.880028,112,16056.862551
374.60956,399,16058.427769
102.52999,192,16059.247689
52.89003,111,16059.787865
49.590027,101,16060.311946
52.380035,112,16060.812508
167.88991,276,16061.900477
419.62964,437,16063.605294
183.58977,286,16065.725354
217.70956,324,16067.001601
375.91956,398,16068.586526
119.96993,213,16069.437986
219.37961,322,16070.70949
375.98972,391,16072.231936
374.69946,400,16074.757509
187.53973,301,16075.949826
216.99951,325,16077.197356
49.84005,91,16077.638853
418.94968,435,16079.250318
186.09975,300,16080.463937
169.8498,270,16081.554079
420.55994,439,16084.140962
171.39992,275,16085.228668
217.22964,322,16086.471366
75.61001,129,16087.053785
170.56995,278,16088.180747
411.0398,416,16089.822718
376.9497,375,16092.210087
216.72961,322,16093.493895
50.92006,93,16093.938822
417.47964,437,16095.58753
46.37001,113,16096.114517
107.39996,185,16096.91164
227.63956,351,16098.373541
102.82997,192,16099.137546
219.32953,322,16101.36146
54.560036,99,16101.855022
234.65967,359,16103.244335
170.26988,273,16104.420625
414.64954,435,16106.127736
214.53958,321,16107.414212
229.67941,352,16108.771804
179.55975,279,16110.96366
174.7197,298,16112.14576
374.62943,392,16113.800504
182.18993,291,16115.018656
170.2899,276,16116.098451
170.88991,276,16117.24085
50.460014,99,16117.758231
50.69004,101,16118.310267
119.05996,214,16120.251342
228.14954,360,16121.688024
415.0496,435,16123.489939
177.41975,283,16124.627153
415.4396,436,16126.28232
418.6399,466,16128.082767
416.16968,433,16130.708143
97.72998,172,16131.464896
172.49968,260,16132.535934
52.290024,111,16133.046581
413.99966,435,16134.694113
215.60959,324,16135.992481
166.78986,276,16137.162476
120.57987,212,16139.083784
216.86943,328,16140.449656
375.3297,377,16141.94448
42.49005,111,16142.438631
169.27992,277,16143.538831
117.95991,214,16144.488233
372.67966,377,16145.986225
50.280014,112,16146.515692
43.520054,108,16147.992499
71.629974,137,16148.617908
415.03958,436,16150.331501
44.67002,113,16150.866705
105.76002,189,16151.712129
44.09002,111,16152.256572
178.33972,296,16153.467182
417.89975,435,16155.280131
51.36003,104,16155.780365
415.79962,435,16158.49368
184.63988,291,16159.64272
221.77957,332,16160.930387
372.05936,399,16162.496497
45.370026,103,16162.990566
186.05975,299,16164.174299
219.12961,322,16165.44563
181.86981,298,16167.698118
51.47004,103,16168.198562
218.03955,321,16169.473621
49.210037,99,16169.974848
222.85959,324,16171.283402
184.20964,299,16172.455805
42.93006,107,16172.960386
182.89992,295,16174.170503
418.56967,438,16176.857683
124.26,219,16177.796556
417.74963,440,16179.648569
232.32957,372,16181.138404
44.28002,112,16181.685138
233.64966,360,16183.174971
53.060036,99,16183.668314
418.29996,440,16186.396828
375.80957,399,16187.99878
398.51953,423,16189.63277
176.80965,299,16190.885681
218.29959,325,16192.239732
229.2896,376,16193.725486
228.72954,367,16196.127929
221.15959,329,16197.451887
100.20003,180,16198.209617
219.47958,327,16199.483341
113.08996,186,16200.290943
42.390053,111,16200.816867
218.3695,323,16202.126759
51.41005,99,16202.609846
168.78987,276,16204.693471
50.86003,104,16205.246363
51.710052,99,16205.75187
53.18006,102,16206.230234
418.99988,435,16207.949677
418.02988,437,16209.653404
186.69974,300,16210.837713
376.83948,396,16212.470886
405.58954,416,16215.09563
53.260033,99,16215.555403
217.56967,323,16216.8263
179.65982,294,16218.07521
376.2595,384,16219.611977
53.19005,101,16220.110455
379.97958,382,16221.614412
219.46964,323,16223.874062
219.65955,329,16225.182209
45.760033,104,16225.705068
172.82993,277,16226.839503
187.93973,291,16228.026689
44.99002,111,16228.596946
51.00003,100,16229.082458
172.88982,271,16230.150477
110.03001,182,16230.939762
398.3396,401,16233.501642
419.00967,434,16235.109568
393.5296,412,16236.719614
49.850014,105,16237.226597
121.60998,219,16238.103418
116.58993,181,16238.860634
218.43954,321,16240.115466
375.69974,400,16242.666334
160.74985,260,16243.776944
234.78957,356,16245.128385
235.39966,355,16246.531404
110.22999,182,16247.318148
162.51985,263,16248.374947
236.20955,354,16249.752915
415.89975,435,16252.457503
107.10998,184,16253.277445
109.41996,183,16254.117536
107.789955,186,16254.894226
183.30972,299,16256.057675
117.60984,219,16256.971786
378.8494,400,16258.492639
76.62005,138,16259.113615
225.88953,331,16261.490647
413.64957,435,16263.174594
119.10993,219,16264.067997
184.32979,292,16265.268302
215.60963,324,16266.518333
218.86963,323,16267.773853
178.66978,283,16270.082804
403.1896,421,16271.673934
195.79956,310,16272.901012
122.10999,219,16273.830653
172.86975,303,16275.025095
184.49991,295,16276.151528
50.700043,100,16276.639637
122.50999,219,16277.548336
169.84988,270,16279.782293
44.700027,110,16280.28781
217.45956,324,16281.550916
50.440025,106,16282.058398
48.320015,113,16282.62531
38.91007,109,16283.157434
411.82956,437,16284.769716
167.7299,272,16285.844491
413.1296,437,16288.507308
114.98992,181,16289.248106
78.02003,138,16289.884609
53.26004,99,16290.380619
44.88002,112,16290.923888
373.34958,395,16292.467678
372.12952,387,16293.998737
120.199974,210,16294.942625
183.90973,299,16296.125649
416.9099,439,16298.789718
93.55995,169,16299.527738
44.980034,102,16300.032459
418.39984,440,16301.664273
169.82999,277,16302.800531
99.98997,191,16303.618367
374.03958,396,16305.121728
415.43967,436,16307.735329
413.4897,436,16309.429648
182.09972,290,16310.608432
371.78946,401,16312.146887
108.98995,186,16312.976501
411.6396,436,16314.678549
49.590034,101,16316.26762
109.69996,185,16317.06543
373.1495,395,16318.633267
74.68,132,16319.218138
419.08997,441,16320.898166
374.0495,395,16322.468405
416.3096,439,16324.126232
45.120033,108,16325.756116
44.920036,108,16326.288688
186.9097,289,16327.440823
414.26965,433,16329.112245
46.260033,104,16329.597307
76.35001,135,16330.232807
415.18967,436,16331.898004
371.2195,403,16333.455953
161.5799,272,16335.692231
180.7898,301,16336.86886
418.6299,437,16338.585945
376.33954,396,16340.154639
122.48997,211,16341.043717
390.7694,443,16342.762354
186.83978,291,16344.949995
369.53952,396,16346.446483
413.42963,432,16348.142575
178.81972,288,16349.288932
51.080032,102,16349.802228
51.90004,100,16350.285979
410.04953,435,16351.945316
412.23965,436,16354.633843
374.75958,394,16356.26294
50.28002,102,16356.758163
123.21995,208,16357.661634
44.340027,106,16358.183339
168.8899,276,16359.262506
214.26959,323,16360.583527
417.1297,437,16363.242744
414.32962,437,16364.884826
210.31967,323,16366.253379
105.77999,197,16367.099905
50.71003,99,16367.604476
123.40998,219,16368.541602
213.38959,326,16369.881784
50.500023,100,16370.378054
418.69977,435,16373.024202
372.3494,390,16374.531978
416.87973,437,16376.216832
50.310036,99,16376.713922
50.310043,99,16377.185596
222.77954,337,16378.53691
228.90964,369,16379.996502
236.6996,355,16382.493133
168.42982,267,16383.62626
376.9296,392,16385.172137
50.270027,103,16385.686233
100.50998,169,16386.455311
376.3795,377,16387.915651
96.14993,180,16388.707435
46.17003,103,16389.220592
44.280014,102,16389.740559
97.91994,173,16391.529764
187.7598,299,16392.707591
96.949936,180,16393.504353
125.01989,208,16394.366914
45.680016,112,16394.92146
94.81994,173,16395.675748
416.78967,436,16397.329
415.41962,433,16399.009672
390.9297,417,16401.550661
74.74001,136,16402.169693
381.42944,377,16403.660925
172.70955,259,16404.673436
101.600006,180,16405.443597
418.18964,436,16407.131463
182.62978,297,16408.391492
379.24966,390,16410.903559
158.07982,272,16411.972965
79.170006,138,16412.622311
45.66004,104,16413.147886
415.32965,432,16414.811888
180.92961,297,16416.072791
170.3599,274,16417.220488
181.30966,299,16419.428739
229.92952,357,16420.787573
391.38977,401,16422.349781
49.34002,106,16422.860633
95.229935,172,16423.616863
418.66968,433,16425.318721
378.38962,391,16426.814343
75.68002,132,16428.401457
184.81967,288,16429.567268
42.550064,105,16430.083374
95.52996,172,16430.84855
50.520035,108,16431.378336
45.510033,109,16431.917943
96.729965,172,16432.785878
49.530045,92,16433.256418
44.380035,112,16433.780836
421.61978,433,16435.467967
416.96945,433,16438.146102
392.6898,401,16439.736175
50.22001,108,16440.265211
177.4497,295,16441.438525
422.29977,435,16443.118714
46.480034,102,16443.603986
160.75989,259,16444.674631
179.75975,289,16445.863599
420.8497,440,16448.616423
235.41956,358,16450.021765
97.92998,172,16450.754646
393.8697,423,16452.361812
69.07999,122,16452.953757
239.04947,360,16454.392215
184.9297,287,16455.526103
419.9497,435,16458.394401
52.859993,99,16458.894524
52.660027,104,16459.418661
237.65927,494,16461.299756
112.819954,183,16462.087718
383.51978,403,16463.650737
418.81967,438,16466.328463
108.82996,182,16467.108778
190.25977,299,16468.280508
97.53995,171,16469.02389
174.13962,261,16470.070386
187.99976,295,16471.269487
52.290047,111,16471.794912
106.92005,193,16472.63791
49.810028,99,16473.12192
164.2698,273,16474.231639
216.23965,321,16476.657327
239.65953,359,16478.069821
237.71942,363,16479.483836
185.9797,307,16480.71466
51.300026,110,16481.268662
45.27002,103,16481.774783
172.94998,275,16482.954217
50.510025,109,16483.501338
381.66956,378,16485.969629
420.51968,433,16487.681934
235.77954,362,16489.085126
79.77999,137,16489.673516
422.14975,440,16491.536469
170.48991,271,16492.862686
415.57968,432,16495.982733
420.70975,434,16497.686838
381.55954,384,16499.267996
378.46954,378,16500.723496
418.85983,439,16502.396498
233.43958,351,16504.896165
49.79004,111,16505.417507
190.45975,299,16506.576132
387.46976,433,16508.241098
103.07997,192,16509.037551
171.63994,276,16510.136647
48.150032,105,16510.658706
54.560036,99,16511.137082
96.65994,169,16511.84983
78.03003,132,16512.467459
417.59964,435,16515.065965
373.98965,406,16516.650306
52.590042,101,16517.179928
200.5097,319,16518.414493
236.93962,351,16519.748519
416.52975,432,16521.403795
49.980034,102,16522.862228
221.59949,325,16524.119643
124.30996,219,16524.977209
103.399994,180,16525.790822
50.560036,104,16526.317188
52.740044,106,16526.811494
417.06964,433,16528.442388
181.74985,295,16529.600658
381.5796,377,16532.143667
52.29004,101,16532.644631
42.720055,108,16533.153629
75.18003,132,16533.783101
45.970024,103,16534.289445
78.22001,133,16534.876856
420.68,442,16536.542181
109.72996,182,16537.334324
235.38963,361,16538.740793
419.83978,441,16540.522106
414.7897,436,16543.180253
231.59958,370,16544.667445
47.110023,109,16545.201455
45.670036,103,16545.696782
47.070007,113,16546.206024
160.89975,270,16547.336108
115.84994,180,16548.138112
53.86004,104,16548.622221
222.53957,331,16549.870833
102.0,180,16551.641665
373.64954,390,16553.158079
221.4895,326,16554.448246
50.84002,106,16554.95001
222.84949,330,16556.230342
180.97987,302,16557.416408
182.34978,285,16558.538258
220.99957,325,16560.8218
414.51962,438,16562.45274
188.05968,299,16563.584858
421.23987,436,16565.307388
235.05974,364,16566.743806
213.46942,323,16567.974918
80.78007,132,16569.682691
181.5198,308,16570.90062
44.190018,111,16571.413088
211.71956,323,16572.648839
181.19978,300,16573.855096
414.76974,433,16575.479852
179.96976,283,16576.627697
124.41993,208,16578.499588
414.21967,438,16580.140828
181.73978,291,16581.322447
46.940025,106,16581.850097
46.58001,112,16582.412078
107.13996,181,16583.171177
380.0796,377,16584.653738
200.9796,317,16585.963721
52.830025,107,16586.488659
379.5399,376,16589.033496
109.540016,181,16589.836862
119.97988,232,16590.781534
160.9198,263,16591.823729
121.3099,219,16592.719687
52.110054,99,16593.177744
414.7596,439,16594.901387
230.78957,371,16597.321913
47.33001,112,16597.849634
111.22996,182,16598.606304
180.5698,283,16599.744345
170.1899,271,16600.864898
234.8697,373,16602.36754
185.71974,293,16603.519429
182.90964,299,16604.733214
185.59964,285,16606.942564
45.780037,87,16607.366815
224.8395,331,16608.705616
44.970016,103,16609.233027
221.28954,331,16610.499137
51.900032,110,16610.996848
74.90004,130,16611.594232
416.81967,433,16613.317119
51.320023,108,16613.831682
124.50997,219,16614.728449
414.8296,437,16617.347288
54.560036,99,16617.87061
177.60985,289,16619.047686
237.73958,361,16620.478363
122.70991,219,16621.383963
415.02963,437,16623.075081
108.920006,183,16623.845709
223.72948,332,16626.112246
188.37973,287,16627.273913
231.62956,357,16628.721752
48.840046,91,16629.207596
183.70964,299,16630.542509
47.12999,112,16631.049759
413.2197,438,16632.755777
378.1796,402,16635.416637
123.409904,219,16636.310713
416.36978,443,16637.950205
109.84994,180,16638.761251
378.86948,393,16640.261348
418.01968,433,16641.871598
75.87003,133,16642.46353
158.92989,262,16644.540308
227.71942,358,16645.96174
405.00964,424,16647.685567
49.47001,103,16648.204193
180.24968,295,16649.388041
47.520027,108,16649.906275
170.85991,274,16651.020033
413.3196,433,16653.696828
211.92957,322,16654.938714
219.92947,327,16656.230911
166.43991,271,16657.338544
234.07968,372,16658.80669
233.53961,366,16660.279851
415.42963,432,16662.974441
183.54964,295,16664.140641
222.98953,326,16665.435836
163.60983,269,16666.474921
170.94998,275,16667.577603
50.61003,99,16668.101896
52.710037,109,16668.638592
374.2596,399,16670.207388
419.79,441,16673.07345
375.53955,401,16674.688431
381.12958,392,16676.214827
413.2696,433,16677.897677
46.280037,102,16678.408098
225.42947,357,16679.800562
123.879875,212,16681.606001
184.60976,289,16682.814514
373.49963,395,16684.368293
50.42002,108,16684.887629
230.32956,357,16686.316612
52.00004,100,16686.80978
415.5098,444,16688.533178
51.53002,107,16689.043592
389.4397,416,16691.727561
51.210022,99,16692.212649
416.34967,435,16693.835574
415.7696,433,16695.627971
52.59002,111,16696.174138
44.380028,102,16696.706366
47.930008,107,16697.255711
53.790062,101,16697.726393
389.77957,417,16700.331483
417.8099,454,16702.055399
44.490013,111,16702.585033
376.15955,399,16704.228314
421.1498,440,16705.886768
233.45958,354,16707.297988
44.770004,113,16707.851078
236.93953,366,16710.230609
422.46,444,16711.941803
414.0996,440,16713.643123
377.6795,397,16715.224668
170.43991,276,16716.37964
407.32993,427,16719.091188
44.260017,104,16719.667306
180.91966,298,16720.880519
381.28973,406,16722.447627
54.960037,99,16722.932579
233.42953,357,16724.295105
421.13983,436,16725.984191
164.94992,270,16728.054146
381.45987,379,16729.533303
416.86975,433,16731.193957
51.640022,106,16731.742587
184.56967,293,16732.943619
51.330025,107,16733.506204
52.390038,101,16734.024104
417.6497,435,16735.637397
170.37987,272,16737.773954
416.20956,439,16739.467514
76.710045,129,16740.066231
50.710022,109,16740.579848
169.17992,277,16741.664783
377.6997,395,16743.184996
46.510017,109,16743.687968
230.44952,365,16745.098526
381.83966,376,16747.630559
228.04955,365,16749.022031
108.71999,183,16749.814814
162.1998,270,16750.859731
74.920006,138,16751.455862
76.09005,131,16752.094771
44.680023,112,16752.688827
178.36989,293,16753.873476
226.63956,366,16756.243464
109.15995,179,16757.018634
382.07965,377,16758.499763
185.1497,295,16759.715302
47.520027,113,16760.219529
171.7399,276,16761.451555
229.93959,356,16762.809386
182.7898,301,16764.012032
235.49951,360,16766.398496
104.65997,199,16767.234533
186.8497,290,16768.389981
382.85977,379,16769.852937
238.36958,358,16771.289026
52.11003,109,16771.845004
50.390022,101,16772.351674
51.390038,111,16772.872257
225.33943,331,16775.225385
380.27966,377,16776.692295
411.79962,425,16778.31027
417.56964,438,16780.050647
415.83948,436,16781.719498
48.62999,112,16782.240031
231.52956,357,16784.617312
99.39999,180,16785.370606
415.82968,437,16786.972345
168.4499,275,16788.075115
158.8997,270,16789.143475
169.14984,275,16790.186442
178.96977,293,16791.339747
164.09987,275,16793.573157
122.02979,207,16794.421522
393.03964,416,16796.013794
377.6795,397,16797.595384
417.2196,438,16799.250416
44.180023,102,16799.764044
415.59964,435,16802.893122
231.53949,356,16804.281707
50.650024,105,16804.797405
176.84978,295,16806.024904
176.85982,294,16807.182766
107.88993,186,16807.961608
220.28952,331,16809.22926
411.4795,437,16811.905097
170.58986,271,16812.94694
413.11963,438,16814.583019
161.59967,270,16815.708013
228.81938,358,16817.094582
160.89969,270,16818.120604
160.76968,273,16819.247879
180.03975,286,16821.544161
52.210022,109,16822.053793
178.47984,282,16823.158651
46.08001,112,16823.736541
231.60959,359,16825.136412
413.08954,436,16826.768369
49.640022,106,16827.311561
50.430016,107,16827.810574
408.34973,440,16830.477602
178.2599,294,16831.640747
380.57962,377,16833.166633
213.05945,329,16834.489373
235.43951,361,16835.89865
76.610054,129,16836.519363
414.02963,432,16839.15018
73.54,136,16839.79754
406.14996,425,16841.528717
47.22001,113,16842.044824
74.850006,135,16842.704193
47.630013,112,16843.238858
230.47961,362,16844.619535
217.6695,328,16845.916414
73.22997,137,16846.565481
51.09002,111,16847.09034
237.03963,361,16849.556202
50.370018,103,16850.089516
414.72946,437,16851.788422
49.59002,101,16852.253385
211.71957,323,16853.514591
182.82967,292,16854.74382
42.77005,113,16855.265479
182.10971,299,16856.463351
176.46983,283,16858.617874
390.33963,401,16860.193677
374.32956,402,16861.757258
51.910034,99,16862.22613
413.2197,433,16863.941447
407.38977,416,16865.505642
74.490036,131,16866.108647
377.37964,377,16868.635715
382.57986,377,16870.091565
42.18007,112,16870.648303
51.500015,110,16871.168523
176.6798,282,16872.369593
177.82977,287,16873.538412
110.409966,184,16874.314446
52.08001,112,16874.863237
379.95972,379,16877.355508
43.570045,113,16877.903419
233.59973,365,16879.321511
414.51996,453,16881.107211
50.450035,105,16881.609416
421.92007,468,16883.384904
47.710037,104,16883.889662
414.87958,432,16886.569636
166.86964,268,16887.667557
184.35945,299,16888.906171
198.66966,323,16890.248624
48.230026,102,16890.744348
418.78973,456,16892.473446
76.86003,134,16893.132573
50.880028,102,16893.68303
52.890038,106,16894.197339
43.950043,105,16894.698724
75.26005,134,16896.332394
107.85001,180,16897.077973
70.92999,127,16897.661483
161.95996,274,16898.747524
45.09002,111,16899.261933
417.84964,440,16900.960768
106.45997,199,16901.812922
378.04974,395,16903.364005
415.8697,433,16906.060208
107.42994,197,16906.876041
42.82007,108,16907.424066
50.65,105,16907.934237
169.56978,268,16909.086556
51.03006,92,16909.532974
183.90971,299,16910.701427
230.53955,356,16912.10579
186.45969,299,16913.318742
419.64972,435,16916.051881
234.0298,367,16917.50068
381.9997,375,16919.009546
184.10974,284,16920.200505
178.32982,297,16921.418796
124.75991,219,16922.364831
123.14001,216,16924.247756
241.15971,354,16925.74144
124.89002,216,16926.638234
111.189995,186,16927.476911
411.83987,416,16929.134861
52.620064,93,16929.590125
186.28964,291,16930.75007
424.63983,441,16932.456905
382.12952,377,16934.944432
41.630066,107,16935.488821
51.410027,109,16936.005888
418.06967,433,16937.669327
411.73987,416,16939.348798
50.470024,103,16939.83767
425.39026,501,16941.724568
187.60963,289,16943.971779
78.06001,134,16944.577002
185.26962,303,16945.822285
52.080048,102,16946.346961
375.02982,402,16947.905456
394.78973,401,16949.449527
421.10974,439,16951.140029
71.74001,126,16952.772359
47.140022,101,16953.255774
222.1095,324,16954.479374
215.98944,326,16955.748093
228.00961,359,16957.107321
76.34002,136,16957.709784
73.88005,132,16958.326759
172.89958,260,16959.34117
176.33983,286,16960.476531
418.55978,454,16963.236439
418.47977,432,16964.892018
181.20978,299,16966.107788
377.6998,400,16967.649926
222.72952,327,16968.864418
415.9996,435,16971.492151
45.540024,101,16971.963197
169.18965,261,16972.970003
70.94999,125,16973.556005
379.00958,394,16975.097506
111.99003,186,16975.889946
44.440025,101,16976.397038
378.33963,401,16977.941887
104.31994,193,16979.92048
44.060043,104,16980.417697
412.23984,431,16982.047155
50.870018,103,16982.567915
48.070053,88,16983.014814
53.660027,99,16983.479599
224.63962,366,16984.953756
227.64973,355,16986.37746
53.86004,99,16986.878222
123.099846,210,16987.813462
45.64003,101,16988.326965
233.27954,362,16990.747923
235.45946,354,16992.152812
46.26004,89,16992.631392
43.030075,107,16993.140459
227.72968,357,16994.515379
388.90964,419,16996.122149
43.640068,106,16996.653378
414.00967,434,16999.276515
225.72958,357,17000.676602
378.99957,395,17002.254441
49.38002,102,17002.772982
50.41001,109,17003.369668
52.46003,99,17003.841959
75.91004,129,17004.459078
53.560028,99,17004.974075
41.680077,112,17005.50884
177.95981,284,17006.636631
418.55954,439,17009.339612
47.080048,87,17009.798084
169.29967,260,17010.850028
54.060036,99,17011.324965
169.6996,260,17012.369321
123.38996,211,17013.256833
227.40959,359,17014.649802
47.85005,90,17015.11218
45.170013,113,17015.675397
46.040016,101,17016.215836
232.06955,363,17018.647982
42.960068,104,17019.213729
51.00004,100,17019.721519
52.32003,108,17020.233757
74.86004,134,17020.866693
181.15973,294,17022.042481
227.10956,359,17023.417945
176.25974,294,17024.583388
176.45964,294,17025.715823
168.79964,260,17026.731968
164.51984,273,17028.832615
180.75987,284,17029.975969
51.380035,102,17030.449822
77.060005,134,17031.096667
168.4997,260,17032.151965
45.710022,109,17032.675009
169.20982,269,17033.743728
44.440033,106,17034.288715
50.110023,109,17034.78602
389.88953,401,17036.376759
44.14003,106,17037.919734
378.4895,391,17039.425167
228.24962,355,17040.755827
168.79964,260,17041.783832
105.45002,180,17042.557213
377.52972,392,17044.158224
43.73005,107,17044.64586
75.25002,135,17045.232174
390.13962,401,17047.862227
413.6197,433,17049.548148
42.48008,112,17050.087057
226.44963,355,17051.436342
73.22002,138,17052.059442
416.97958,442,17053.74329
229.0397,356,17056.220755
402.18,417,17057.811454
419.77988,437,17059.491627
109.319984,183,17060.250322
411.4697,433,17061.895159
52.060013,99,17062.38981
227.16968,353,17063.805671
233.63962,361,17066.203833
48.23001,112,17066.760693
73.730034,127,17067.346284
217.67963,322,17068.599531
52.260048,99,17069.132025
182.84973,285,17070.221895
113.23998,186,17071.079639
226.68956,371,17072.474744
216.56956,333,17074.821252
124.55001,215,17075.777414
124.27,213,17076.622401
230.02963,357,17077.99776
110.21999,183,17078.795011
51.99002,111,17079.387161
230.15955,364,17080.826764
163.55975,274,17081.901424
422.48993,436,17084.75264
49.84005,91,17085.196526
164.15974,274,17086.292176
417.81973,433,17087.981987
417.01968,433,17089.683192
181.14975,285,17090.815675
121.14991,215,17091.77237
122.450005,215,17093.662146
403.56964,423,17095.319481
51.690025,111,17095.811907
414.68945,436,17097.540018
221.51959,358,17099.019857
224.51947,358,17100.503296
231.99963,360,17102.886509
214.58954,321,17104.155172
371.89957,390,17105.769904
236.64949,360,17107.158054
43.68006,102,17107.658113
407.0296,432,17109.393234
177.95978,284,17110.487075
68.47003,123,17112.083426
178.44978,285,17113.24936
74.71002,129,17113.883815
107.42999,182,17114.681923
42.25007,105,17115.201569
51.070038,103,17115.697003
405.73965,431,17117.314821
217.32956,322,17118.627139
72.32003,128,17119.222462
182.89981,285,17120.359308
229.2996,360,17122.751154
50.11004,99,17123.24555
77.46002,134,17123.837833
214.9896,321,17125.149699
179.95973,284,17126.28805
233.60957,369,17127.779341
51.25003,105,17128.31792
214.77963,322,17129.556338
123.50996,219,17131.441794
225.46957,363,17132.891491
67.98001,122,17133.48438
410.92957,437,17135.132475
95.64997,180,17135.917943
411.53976,441,17137.612561
230.71951,358,17139.090588
228.11961,358,17141.605151
163.9899,271,17142.6796
76.24001,136,17143.265254
105.33999,181,17144.038653
40.820076,108,17144.598146
175.51976,288,17145.781849
396.00955,424,17147.391609
415.43988,436,17150.076834
76.05001,135,17150.721619
117.3299,207,17151.587868
402.31967,433,17153.273619
413.90967,434,17154.945065
369.64954,380,17156.431901
177.33984,296,17157.670843
122.17994,212,17159.57675
211.68958,321,17160.822772
224.14961,365,17162.335024
45.58004,87,17162.824436
49.260033,104,17163.363476
177.35976,284,17164.585725
122.19987,210,17165.49388
414.94986,435,17167.219452
226.1495,355,17169.685143
395.96948,463,17171.562452
224.75958,354,17172.941921
166.31981,278,17174.082996
216.12955,322,17175.311333
165.04993,270,17176.387576
216.6795,332,17178.690255
412.58966,441,17180.412613
220.29944,325,17181.650721
225.22955,357,17183.074398
178.30981,289,17184.246681
400.0799,417,17186.937917
44.460037,104,17187.41798
183.45975,294,17188.60608
176.59976,300,17189.804679
178.99985,290,17190.976346
77.179985,137,17191.656057
51.110046,99,17192.159525
178.26979,293,17193.340738
110.34997,180,17194.091089
76.999985,135,17194.705659
77.060005,134,17195.366587
52.010048,99,17196.847871
416.96005,444,17198.552123
51.40004,100,17199.027252
104.38998,196,17199.844984
43.630043,107,17200.395384
178.24968,285,17201.576303
409.3697,423,17203.184905
414.51956,438,17204.942155
51.72003,108,17206.493804
49.05005,90,17206.912243
78.03,137,17207.511834
215.82947,322,17208.738688
75.81004,129,17209.374648
185.15976,299,17210.566235
52.16002,99,17211.028168
415.38974,436,17212.699396
184.45966,299,17213.947787
177.83966,306,17216.109887
415.8899,436,17217.790674
180.41978,288,17218.987513
415.92966,437,17220.654084
175.46968,303,17221.90612
50.960014,104,17222.38941
164.04973,275,17223.501459
51.230034,107,17224.97616
112.63998,181,17225.784143
177.53976,296,17226.983231
181.65974,284,17228.200634
51.280014,112,17228.744823
415.83972,441,17230.372343
415.97964,437,17232.048143
229.82967,357,17234.458146
186.09969,290,17235.642523
237.11946,363,17237.027294
185.59966,290,17238.169442
198.07962,312,17239.392855
417.57016,438,17241.064866
178.3798,292,17243.301496
379.09933,375,17244.749351
51.180054,102,17245.255349
181.2998,300,17246.462988
221.72955,332,17247.7858
100.099976,180,17248.538231
231.89961,360,17249.929683
106.05995,199,17250.71735
419.81964,438,17253.426014
46.170006,113,17253.978058
51.310028,109,17254.519417
180.11987,288,17255.675414
417.94992,435,17257.301785
420.4196,438,17258.943089
111.429955,182,17259.776594
51.64003,106,17260.271766
170.03966,261,17262.337362
179.33983,296,17263.533492
178.65976,284,17264.657435
99.99998,180,17265.449589
186.95975,299,17266.634781
122.90989,209,17267.544991
377.32953,382,17269.087889
234.91962,363,17271.584145
418.02997,437,17273.392736
180.64975,285,17274.589315
418.5798,432,17276.235112
49.74005,91,17276.676229
172.2496,260,17277.774567
408.16992,423,17280.386435
200.20961,309,17281.618232
182.73976,286,17282.792844
179.50969,299,17284.026858
183.09987,290,17285.193983
417.50983,439,17286.815671
170.44965,260,17287.867816
416.5601,454,17290.557813
185.02979,302,17291.788327
123.20989,209,17292.674867
165.19975,260,17293.718122
422.76025,439,17295.349717
181.43968,286,17296.562828
201.09975,310,17298.734661
221.23944,341,17300.036839
70.579994,132,17300.673389
236.48927,366,17302.036322
218.27954,332,17303.332095
385.3195,383,17304.847528
166.71968,268,17305.905369
76.98997,136,17306.547052
122.0299,207,17308.387713
183.92978,287,17309.585542
53.16002,99,17310.041422
77.26003,134,17310.640373
418.63965,436,17312.310696
121.38996,211,17313.231968
414.20972,439,17314.908417
422.30972,439,17317.643637
233.0497,365,17319.099291
46.070007,113,17319.64387
183.5998,290,17320.792099
111.419945,183,17321.567473
97.90002,180,17322.371666
42.640076,106,17322.874576
418.1397,436,17324.519618
220.89948,330,17326.889484
379.5597,404,17328.453275
231.29962,370,17329.91118
179.60977,299,17331.17257
122.309944,219,17332.096097
49.750053,90,17332.542954
419.8296,437,17334.221678
50.140053,91,17335.78553
231.71965,368,17337.179315
173.4697,268,17338.224256
74.64004,136,17338.870569
384.8397,376,17340.442418
51.670036,103,17340.946705
415.66974,438,17342.577138
422.4297,437,17345.366946
183.05975,284,17346.484543
47.230026,112,17347.047671
48.950058,90,17347.503504
49.600044,100,17347.985643
182.65979,294,17349.207984
181.50981,299,17350.418013
53.990036,111,17350.929674
183.35977,284,17352.062648
233.98972,381,17353.609083
235.0497,375,17356.089299
184.40958,284,17357.216136
182.15973,284,17358.427808
